duplicate_group,sha256,dataset,file,absolute_path
273,342258917b4cf862012f5723cfc077012d103736180593d85f643c12572cf5da,phenomsg,Recyclable\Recyclable\glass_containers\recycled-glass.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\glass_containers\recycled-glass.jpg
274,69c38231b066e3b36f59c375ad5454078d46070f47e002204e8b62edc479c8c4,phenomsg,Non-Recyclable\Non-Recyclable\platics_bags_wrappers\garbage-1260833_1280.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\platics_bags_wrappers\garbage-1260833_1280.jpg
274,69c38231b066e3b36f59c375ad5454078d46070f47e002204e8b62edc479c8c4,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\garbage-1260833_1280.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\garbage-1260833_1280.jpg
275,976afe6b5a1f4efaa0919c05ed54370109bc7419d3cc3898220349a1789a68af,phenomsg,Non-Recyclable\Non-Recyclable\platics_bags_wrappers\social.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\platics_bags_wrappers\social.jpg
275,976afe6b5a1f4efaa0919c05ed54370109bc7419d3cc3898220349a1789a68af,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\social.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\social.jpg
276,da2690e630240686dc76dec50416c0e79228fe5708fe140c0ed10d8ff9fd1598,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg
276,da2690e630240686dc76dec50416c0e79228fe5708fe140c0ed10d8ff9fd1598,phenomsg,Recyclable\Recyclable\cans_all_type\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\200114-compostable-packaging-cups-utensils-plates.pla-plastic-waste-pollution-3-salad.jpg
277,734ad818008a3086fa32dc1bb2e0adf58e73851d4e9173e017f7857d42c602ee,phenomsg,Non-Recyclable\Non-Recyclable\stroform_product\the-drive-toward-sustainability-5050-1536x1536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Non-Recyclable\Non-Recyclable\stroform_product\the-drive-toward-sustainability-5050-1536x1536.jpg
277,734ad818008a3086fa32dc1bb2e0adf58e73851d4e9173e017f7857d42c602ee,phenomsg,Recyclable\Recyclable\paper_products\the-drive-toward-sustainability-5050-1536x1536.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\the-drive-toward-sustainability-5050-1536x1536.jpg
278,6fb9a110d23c2703c8c35d89b1b8c3a8873c061f66ec542c7875a14a1cf1f39c,phenomsg,Organic\Organic\egg_shells\egg-shells-1622966061-5849297.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\egg-shells-1622966061-5849297.jpeg
278,6fb9a110d23c2703c8c35d89b1b8c3a8873c061f66ec542c7875a14a1cf1f39c,phenomsg,Organic\Organic\egg_shells\White-Eggshells-On-a-Wooden-Surface.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\egg_shells\White-Eggshells-On-a-Wooden-Surface.jpg
279,b0fd67907078965f8c9564029bdf1e8a78e6da92991d939acb51e29feac03540,phenomsg,Organic\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg
279,b0fd67907078965f8c9564029bdf1e8a78e6da92991d939acb51e29feac03540,phenomsg,Organic\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg
280,a8371198580d06c4db40d4d4d82cf22f3b5760b95388c4c4966c62710f642094,phenomsg,Organic\Organic\food_scraps\content13101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\content13101.jpg
280,a8371198580d06c4db40d4d4d82cf22f3b5760b95388c4c4966c62710f642094,phenomsg,Organic\Organic\kitchen_waste\content13101.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\content13101.jpg
281,c6f8b2e2d2154aed3f51e335bd5c1f68a2e09c2eea5ec55564fca250998bbaec,phenomsg,Organic\Organic\food_scraps\Organic-waste-to-wealth.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\Organic-waste-to-wealth.jpg
281,c6f8b2e2d2154aed3f51e335bd5c1f68a2e09c2eea5ec55564fca250998bbaec,phenomsg,Organic\Organic\kitchen_waste\Organic-waste-to-wealth.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\Organic-waste-to-wealth.jpg
282,f325a174ac2d42e2f84960d0416487f050c31253d649762a8b53e159ea9b3fe8,phenomsg,Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg
282,f325a174ac2d42e2f84960d0416487f050c31253d649762a8b53e159ea9b3fe8,phenomsg,Organic\Organic\kitchen_waste\Trashed_vegetables_in_Luxembourg.jpeg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Organic\Organic\kitchen_waste\Trashed_vegetables_in_Luxembourg.jpeg
283,d85aa96a68b3e6381de775c1bde1c410160fcaa5d43d4f64dfd364edca13d7fe,phenomsg,Recyclable\Recyclable\cans_all_type\dreamstimexxl1772400920-20aluminum20cans.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\dreamstimexxl1772400920-20aluminum20cans.jpg
283,d85aa96a68b3e6381de775c1bde1c410160fcaa5d43d4f64dfd364edca13d7fe,phenomsg,Recyclable\Recyclable\cans_all_type\LzEyLzAzL2RyZWFtc3RpbWV4eGwxNzcyNDAwOSAtIGFsdW1pbnVtIGNhbnMuanBn.1V4x5MynmFA.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\cans_all_type\LzEyLzAzL2RyZWFtc3RpbWV4eGwxNzcyNDAwOSAtIGFsdW1pbnVtIGNhbnMuanBn.1V4x5MynmFA.jpg
284,5e7ce70f9981a9ece977fa1c57f1679d45342144450ec242c4aed5a9d946d849,phenomsg,Recyclable\Recyclable\paper_products\image29.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\image29.jpg
284,5e7ce70f9981a9ece977fa1c57f1679d45342144450ec242c4aed5a9d946d849,phenomsg,Recyclable\Recyclable\paper_products\image32.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\image32.jpg
285,b5b7e3097b8aefd90bc5af940ed72a804246377fe77fd05973832a4338d25a75,phenomsg,Recyclable\Recyclable\paper_products\maxresdefault.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\maxresdefault.jpg
285,b5b7e3097b8aefd90bc5af940ed72a804246377fe77fd05973832a4338d25a75,phenomsg,Recyclable\Recyclable\paper_products\maxresdefault3.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\phenomsg\Recyclable\Recyclable\paper_products\maxresdefault3.jpg
286,a0874c6f96aea52014bb71079c4fc393b20fbc1c8b23d7679d12c3ca9434bd7d,ewaste,test\Printer\Printer_61.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Printer\Printer_61.jpg
286,a0874c6f96aea52014bb71079c4fc393b20fbc1c8b23d7679d12c3ca9434bd7d,ewaste,train\Printer\Printer_62.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_62.jpg
287,2ac0770439732e5642c1f8efadb28296a4c6e25c312366f040078c767af4535e,ewaste,test\Television\Television_294.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\test\Television\Television_294.jpg
287,2ac0770439732e5642c1f8efadb28296a4c6e25c312366f040078c767af4535e,ewaste,train\Television\Television_283.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_283.jpg
288,38fec542e5f5236db1ade3dac705481365a44d6ff776c5826cfcb2b7438dc1fa,ewaste,train\Mobile\Mobile_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_56.jpg
288,38fec542e5f5236db1ade3dac705481365a44d6ff776c5826cfcb2b7438dc1fa,ewaste,train\Mobile\Mobile_6.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mobile\Mobile_6.jpg
289,7c2ab4970f42379984656affd2a42f7d3e6cc29a5e17c72f3859f60d3e027afc,ewaste,train\Mouse\Mouse_153.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_153.jpg
289,7c2ab4970f42379984656affd2a42f7d3e6cc29a5e17c72f3859f60d3e027afc,ewaste,train\Mouse\Mouse_180.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_180.jpg
290,4acb1820fa4a6da63a7fafedd90f58f630b381a062a7aebf170e5a7a7470082b,ewaste,train\Mouse\Mouse_154.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_154.jpg
290,4acb1820fa4a6da63a7fafedd90f58f630b381a062a7aebf170e5a7a7470082b,ewaste,train\Mouse\Mouse_209.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_209.jpg
291,5b7b41c5b0167001a817c6ea838200e4843cbd011823e8d574e38654325d7ea1,ewaste,train\Mouse\Mouse_155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_155.jpg
291,5b7b41c5b0167001a817c6ea838200e4843cbd011823e8d574e38654325d7ea1,ewaste,train\Mouse\Mouse_185.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_185.jpg
292,ae4515643d0c18e3ae5343be1d82da80455a8537d2fb5a3448cc49de299cb8ba,ewaste,train\Mouse\Mouse_162.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_162.jpg
292,ae4515643d0c18e3ae5343be1d82da80455a8537d2fb5a3448cc49de299cb8ba,ewaste,train\Mouse\Mouse_210.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_210.jpg
293,9a7006aed454bc6d55fd744a0bfcbfac31c7d60c450e17e58e40f730c05255e6,ewaste,train\Mouse\Mouse_171.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_171.jpg
293,9a7006aed454bc6d55fd744a0bfcbfac31c7d60c450e17e58e40f730c05255e6,ewaste,train\Mouse\Mouse_201.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_201.jpg
294,1207f24767fec1269d13426b884981fd7d9bc426bfbbc8f4702209a8a625e182,ewaste,train\Mouse\Mouse_176.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_176.jpg
294,1207f24767fec1269d13426b884981fd7d9bc426bfbbc8f4702209a8a625e182,ewaste,train\Mouse\Mouse_212.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_212.jpg
295,40d34fa96953a1b61f49549f5d398a423316f1b8a9e6d9c5e67eeb2c36f05b12,ewaste,train\Mouse\Mouse_179.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_179.jpg
295,40d34fa96953a1b61f49549f5d398a423316f1b8a9e6d9c5e67eeb2c36f05b12,ewaste,train\Mouse\Mouse_186.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_186.jpg
296,c6113b04ef73311aa2c3e00ec6fa4ea4fe96c7134374310a20cde45d018ac82e,ewaste,train\Mouse\Mouse_187.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_187.jpg
296,c6113b04ef73311aa2c3e00ec6fa4ea4fe96c7134374310a20cde45d018ac82e,ewaste,val\Mouse\Mouse_147.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_147.jpg
297,71ef457b5d404017a2c73fa3628507640ac6383760e4663a0a295942934be99f,ewaste,train\Mouse\Mouse_193.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_193.jpg
297,71ef457b5d404017a2c73fa3628507640ac6383760e4663a0a295942934be99f,ewaste,val\Mouse\Mouse_150.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_150.jpg
298,7e4b855d4753ec1ee03c45a100ed00c1f496e02d42ca825b66e7aec01542e3d8,ewaste,train\Mouse\Mouse_213.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Mouse\Mouse_213.jpg
298,7e4b855d4753ec1ee03c45a100ed00c1f496e02d42ca825b66e7aec01542e3d8,ewaste,val\Mouse\Mouse_189.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Mouse\Mouse_189.jpg
299,85f7d9eb22b510acd09b7954e456ca86ae171c2d47efdff4e01e43f60f27dc35,ewaste,train\PCB\pcb_110.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_110.jpg
299,85f7d9eb22b510acd09b7954e456ca86ae171c2d47efdff4e01e43f60f27dc35,ewaste,train\PCB\pcb_155.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_155.jpg
300,ee601dac09fb69b5d178f89533d570e0089ceb013467764e5b8e4dd5d8e29aba,ewaste,train\PCB\pcb_113.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_113.jpg
300,ee601dac09fb69b5d178f89533d570e0089ceb013467764e5b8e4dd5d8e29aba,ewaste,train\PCB\pcb_209.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_209.jpg
300,ee601dac09fb69b5d178f89533d570e0089ceb013467764e5b8e4dd5d8e29aba,ewaste,train\PCB\pcb_228.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_228.jpg
301,f05010338950c54e235b03750fa7a35a0bc4f3916e7b934539927202687a78e2,ewaste,train\PCB\pcb_156.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_156.jpg
301,f05010338950c54e235b03750fa7a35a0bc4f3916e7b934539927202687a78e2,ewaste,train\PCB\pcb_161.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_161.jpg
302,1510b6eefbb59e0fd6680c9cd5e3b2d6ec7a0370fb12ef04558974eae8c2f317,ewaste,train\PCB\pcb_166.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_166.jpg
302,1510b6eefbb59e0fd6680c9cd5e3b2d6ec7a0370fb12ef04558974eae8c2f317,ewaste,train\PCB\pcb_292.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_292.jpg
303,dc1dbb6480d561682608a2b5599acb488353541f89030f45b47ffb582e1aefb6,ewaste,train\PCB\pcb_171.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_171.jpg
303,dc1dbb6480d561682608a2b5599acb488353541f89030f45b47ffb582e1aefb6,ewaste,train\PCB\pcb_86.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_86.jpg
304,cf3fa52ef7ef88e3af81180f9cb383e429563b38c60bfc6c2cb1e824939de0f4,ewaste,train\PCB\pcb_214.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_214.jpg
304,cf3fa52ef7ef88e3af81180f9cb383e429563b38c60bfc6c2cb1e824939de0f4,ewaste,train\PCB\pcb_248.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_248.jpg
305,7d011d3ddcf253661a1cda56ef3b8b7bb20e79a85df3a9a342ce9977a05d171e,ewaste,train\PCB\pcb_67.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_67.jpg
305,7d011d3ddcf253661a1cda56ef3b8b7bb20e79a85df3a9a342ce9977a05d171e,ewaste,train\PCB\pcb_93.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\PCB\pcb_93.jpg
306,9c1cfcde46bd70cb4ea68f48cab0efa5188fb18bbbb8f65a8b0308fa3af51c1b,ewaste,train\Player\Player_125.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_125.jpg
306,9c1cfcde46bd70cb4ea68f48cab0efa5188fb18bbbb8f65a8b0308fa3af51c1b,ewaste,train\Player\Player_170.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_170.jpg
307,66af29e9d583a1ec2c892c7e924d2ae67b5630bc97aa568a3679f9d5c96dc46a,ewaste,train\Player\Player_145.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_145.jpg
307,66af29e9d583a1ec2c892c7e924d2ae67b5630bc97aa568a3679f9d5c96dc46a,ewaste,train\Player\Player_82.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_82.jpg
308,ee44b520beda33097a6c6ac4f5e589af5589d5e412772dd0414442a1535b456d,ewaste,train\Player\Player_151.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_151.jpg
308,ee44b520beda33097a6c6ac4f5e589af5589d5e412772dd0414442a1535b456d,ewaste,train\Player\Player_202.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_202.jpg
309,9181d31bd345b7bf60ec92ce5630d681a8f0e951c680367928179f8ec70cc9af,ewaste,train\Player\Player_21.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_21.jpg
309,9181d31bd345b7bf60ec92ce5630d681a8f0e951c680367928179f8ec70cc9af,ewaste,train\Player\Player_60.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_60.jpg
310,a2a392996d6549559f66db181bf166d89388da5faa676f21778cc41c9283597c,ewaste,train\Player\Player_243.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_243.jpg
310,a2a392996d6549559f66db181bf166d89388da5faa676f21778cc41c9283597c,ewaste,train\Player\Player_38.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_38.jpg
311,803e757d7cb990dc9a4ec4642aee98a99fbe476a9c77284bf2c33e2c61b4dfbd,ewaste,train\Player\Player_45.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_45.jpg
311,803e757d7cb990dc9a4ec4642aee98a99fbe476a9c77284bf2c33e2c61b4dfbd,ewaste,train\Player\Player_70.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_70.jpg
312,d4dbf10ce4c280ea759c29dd162f69c76cfeb9e0dd25cb19e1916985158af643,ewaste,train\Player\Player_72.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Player\Player_72.jpg
312,d4dbf10ce4c280ea759c29dd162f69c76cfeb9e0dd25cb19e1916985158af643,ewaste,val\Player\Player_105.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_105.jpg
313,49d006d3ec03140dc7b2f340583a69f4523704da3b68721ca4d7ceaf09fc29d6,ewaste,train\Printer\Printer_53.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_53.jpg
313,49d006d3ec03140dc7b2f340583a69f4523704da3b68721ca4d7ceaf09fc29d6,ewaste,train\Printer\Printer_54.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_54.jpg
314,6cec38c4d5d941ff4a10d62500b602de36eb2e7394d92f8fa8e8c5c1c79aad71,ewaste,train\Printer\Printer_56.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_56.jpg
314,6cec38c4d5d941ff4a10d62500b602de36eb2e7394d92f8fa8e8c5c1c79aad71,ewaste,train\Printer\Printer_57.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_57.jpg
315,67130586fd35bde48889531f703955c7abdb91e92928a89a38b6b0ddbc0c3d9b,ewaste,train\Printer\Printer_59.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_59.jpg
315,67130586fd35bde48889531f703955c7abdb91e92928a89a38b6b0ddbc0c3d9b,ewaste,train\Printer\Printer_60.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_60.jpg
316,c3ac52d87e740cd9412bdb9679ef1edee7f109722cde585ea8fe9da34481a1df,ewaste,train\Printer\Printer_63.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_63.jpg
316,c3ac52d87e740cd9412bdb9679ef1edee7f109722cde585ea8fe9da34481a1df,ewaste,train\Printer\Printer_64.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Printer\Printer_64.jpg
317,5af8936db5565192e8f602dafe479613800fe848e8c9c44a9cfaea7042a8f312,ewaste,train\Television\Television_207.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_207.jpg
317,5af8936db5565192e8f602dafe479613800fe848e8c9c44a9cfaea7042a8f312,ewaste,train\Television\Television_272.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_272.jpg
318,e2d0b2238bb60827a4685f591b90d90f5b7130e47a43898ae28dbccd5e351b48,ewaste,train\Television\Television_238.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_238.jpg
318,e2d0b2238bb60827a4685f591b90d90f5b7130e47a43898ae28dbccd5e351b48,ewaste,train\Television\Television_245.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_245.jpg
319,14e1b800f0be7c70a023478bba1f41c9444191849c2e5db9395317787dd0b754,ewaste,train\Television\Television_270.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\train\Television\Television_270.jpg
319,14e1b800f0be7c70a023478bba1f41c9444191849c2e5db9395317787dd0b754,ewaste,val\Television\Television_247.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Television\Television_247.jpg
320,6692bafc3c915d0bcbf83ae55794b16b64c5e29382aba19b6e524b1ecaf7f09c,ewaste,val\Player\Player_146.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_146.jpg
320,6692bafc3c915d0bcbf83ae55794b16b64c5e29382aba19b6e524b1ecaf7f09c,ewaste,val\Player\Player_99.jpg,C:\Users\trish\Desktop\smart-waste-segregation-ai\data\raw\ewaste\val\Player\Player_99.jpg
